StudentID,SleepHours,StressLevel,ParentalInvolvement,InternetAccessQuality
1155,6.404244443870681,4.248601453006076,Medium,Good
1156,9.922438573397033,4.725612547177431,Medium,Good
1157,8.809673854156541,3.251981117879656,Low,Good
1158,7.070220643484348,3.184481052387153,Medium,Good
1159,7.457726033550465,4.95117466089938,Medium,Good
1160,8.433884983919445,4.557310676999255,Low,Average
1161,6.589183575926613,5.501280778592767,Medium,Average
1162,6.010316026821986,3.100110848200015,Medium,Good
1163,6.639213589441422,4.831430547507518,Medium,Average
1164,6.836949203055356,8.152489682636208,Medium,Average
1165,4.953694299871941,5.443363594418096,Low,Good
1166,9.094244264085805,2.69008754333578,Low,Good
1167,6.567269348467949,3.5511922954749036,Medium,Good
1168,6.300140632163495,3.314950548378549,Medium,Poor
1169,6.696602027998501,4.194886912493559,High,Good
1170,6.896696287815927,4.934893937032715,Medium,Good
1171,5.339154570621294,4.995622585767821,Medium,Poor
1172,3.420765045500032,4.561665083322116,Medium,Good
1173,6.267989023175998,4.39603949657201,Medium,Good
1174,7.804714910348679,2.3383862131595072,High,Average
1175,7.864836822400178,5.220200902728104,Medium,Average
1176,6.07193991175275,4.238952485987511,Low,Good
1177,4.336966346123987,4.590621721502851,Low,Good
1178,8.830576845440092,4.373198445492424,Medium,Good
1179,8.720080727530235,4.566154034545126,Medium,Average
1180,9.624536972565195,3.8408140457546605,Medium,Good
1181,7.05357306877887,6.636521202529759,High,Average
1182,8.485337019464268,6.229509582584468,High,Good
1183,6.880748237529266,6.658381678273964,Medium,Average
1184,7.693029375615771,5.571656290450501,High,Good
1185,5.351334801749515,6.1784137962902514,Medium,Average
1186,6.55629193631082,4.832226533587631,Low,Average
1187,7.335411327578716,4.8537034382818085,Medium,Poor
1188,7.567208895525511,3.0951739918648404,High,Average
1189,7.944548035807601,3.171077219189029,High,Poor
1190,7.621366612369999,4.022234421549845,Low,Good
1191,7.471741341854156,4.270149721857715,Medium,Average
1192,10.782960598400614,5.617565820980536,High,Poor
1193,8.31129768706716,7.3255856353620175,High,Good
1194,6.277095873301675,3.859775260418223,Medium,Average
1195,7.233466276781734,4.327670537555298,Medium,Average
1196,7.322090405824847,5.341744674803072,Low,Average
1197,6.939269136965742,4.687182698294267,Medium,Average
1198,5.599766240725851,4.452076995383948,Low,Good
1199,9.439657022174387,6.9653315173889725,Medium,Good
1200,7.214156719595663,1.2117389086673134,Medium,Average
1201,5.8788197585266815,1.4947860279555139,Medium,Average
1202,6.290939885660379,5.951739327514572,Medium,Average
1203,7.569722288801186,2.5997363093449564,Medium,Average
1204,4.350903086864831,3.067089195353815,Medium,Good
1205,6.706552827693984,4.4534311287394654,Medium,Average
1206,6.281204645534783,5.78938518469735,Medium,Good
1207,6.8829109353715685,5.7820905969412095,High,Good
1208,8.432396398044071,7.1100145046155205,Medium,Average
1209,8.937286084904361,3.429885879911142,Low,Poor
1210,7.766411421003478,2.472952153802442,Low,Good
1211,6.348767456260419,6.579641276970007,High,Good
1212,4.986887091310366,6.272032814862357,Low,Average
1213,7.907236026865756,5.619572604745717,Low,Average
1214,7.658347902009729,1.937445398838098,Low,Good
1215,5.291100321350461,4.434263563642574,Medium,Good
1216,7.839173345685421,6.133930561607557,High,Good
1217,8.456809637232935,6.486233059257711,Medium,Good
1218,4.055880561367758,7.806249913212396,High,Average
1219,6.4838660111714255,7.704522405636364,Medium,Average
1220,7.893235369754092,6.048819004902061,Medium,Good
1221,6.866007897480323,4.485274903221527,Medium,Good
1222,6.348355356494822,1.8817025479004417,Medium,Poor
1223,5.648640628330902,4.655012387938268,Medium,Poor
1224,6.48187835441462,3.1291073869171497,High,Average
1225,7.196439567627945,4.741867158767357,High,Good
1226,6.885699972342737,4.611659086754856,Low,Average
1227,8.542809187404625,5.24085021492192,Medium,Average
1228,8.913686871433834,8.067650821967675,Medium,Average
1229,6.912442939184331,4.645035029805141,Medium,Average
1230,6.96107115086529,4.559549881132232,Low,Average
1231,6.761792744277501,3.5812898222856138,Medium,Average
1232,7.2326157891975225,5.820495124516196,Medium,Average
1233,7.983409526595729,6.6402508388978845,Medium,Average
1234,8.1070191950332,2.4890160891274205,Low,Good
1235,7.811163170092968,6.3274318719750555,Medium,Average
1236,9.557226372464385,5.543780103893896,High,Poor
1237,4.597566622845893,3.2859411901852447,Low,Average
1238,7.1560737405626975,4.756166416904887,High,Average
1239,6.663898254989655,3.7316725891050924,High,Average
1240,7.592725202546935,4.6949160587263545,Medium,Average
1241,6.673607691495184,8.129538488128304,Medium,Good
1242,8.594721868416208,7.258517012665707,Medium,Average
1243,7.578788938655478,6.672020626361174,Medium,Poor
1244,7.543918827034161,2.057253569731534,Medium,Average
1245,8.217675896407538,6.148694954395294,Medium,Good
1246,6.583636279296437,6.669989361339837,Medium,Average
1247,7.007955485978947,2.710287483098167,Medium,Average
1248,4.985697655668087,5.785872845562877,Medium,Average
1249,6.820804869684709,4.645309484029229,Low,Poor
1250,7.950186037506448,2.022847965100663,Medium,Good
1251,6.898765397858237,3.9979434411360466,Medium,Average
1252,7.595765611453919,2.4468987140965863,Medium,Good
1253,6.674479613452956,5.501632961725761,Medium,Good
1254,6.129598869606187,1.9943987568990833,Medium,Good
1255,6.7942178035768395,6.810916057394677,Medium,Average
1256,7.377452389115243,6.59510683517114,Medium,Good
1257,7.479751549453977,6.606574805797218,Medium,Average
1258,9.195866969877041,9.191388876805025,High,Poor
1259,6.031404937539765,4.578779036274312,High,Average
1260,5.878886682753677,5.013987279365491,Medium,Poor
1261,5.49470288815243,2.5352117028296726,Low,Good
1262,8.23356018539954,5.587362330141514,High,Good
1263,7.6633492919855275,4.7086131917781815,Low,Good
1264,8.644968490083734,4.6399696217008035,Low,Average
1265,7.550265289113995,4.227521346890223,High,Average
1266,9.731777781062725,4.4878512908809975,High,Poor
1267,7.801882473094481,4.626285909109282,Medium,Good
1268,5.354352548209037,6.465465502669684,Medium,Average
1269,6.253182016321349,5.883095813752214,Medium,Average
1270,7.29290670361193,3.4178379768471245,High,Average
1271,7.353700502358937,3.021536053862842,Medium,Good
1272,6.377332021835906,6.407668919794775,Medium,Poor
1273,8.0623753444348,4.7783174385906975,Medium,Average
1274,7.17742602445835,6.319412798964486,Low,Good
1275,8.063373845672578,4.692687693849983,Medium,Good
1276,8.237845395239656,4.835707472907433,High,Good
1277,6.2029776223536,4.610543969663123,Low,Average
1278,6.169430164794582,4.480952682507381,Medium,Average
1279,4.632474230044477,5.842923102179472,Low,Average
1280,5.624262263089992,4.482674161703352,High,Poor
1281,6.368518702534095,3.628430776937202,Medium,Good
1282,8.841692912777974,3.8812836761838745,High,Good
1283,7.459080734728269,4.461585403921886,High,Average
1284,6.179826915067927,6.759453896124368,Medium,Good
1285,4.982537218075445,2.089806741723885,High,Average
1286,6.779908610220636,4.082472994452925,Medium,Poor
1287,8.39987051384702,3.710356619872547,Medium,Average
1288,8.344847965803726,3.992862862356997,High,Average
1289,9.456803840052155,2.6918614070946005,Medium,Average
1290,6.626221892967149,5.84045958075664,Low,Average
1291,8.258563639212719,4.631504534610248,Medium,Poor
1292,5.751965506351058,3.9651829382796473,Medium,Average
1293,7.972656534255966,4.194371559559935,High,Good
1294,8.938361127590616,4.335025729873907,Medium,Average
1295,7.457549603100776,4.90550190252223,Low,Average
1296,8.375597969793416,7.003400837434464,Medium,Good
1297,4.446224918086807,7.853116728316877,Medium,Good
1298,7.189989593080512,6.359873546649128,Medium,Average
1299,5.429073782047361,4.81072575767351,Low,Poor
1300,8.971618957979281,3.94269648736477,Medium,Good
1301,7.968247086553604,5.655560964386618,Low,Average
1302,7.830006981719585,7.502239637048885,Medium,Average
1303,6.064835756088056,6.89235079286755,Medium,Poor
1304,6.746662257832142,6.121442398075461,Medium,Average
1305,6.855122830170629,7.045619456811362,Medium,Average
1306,7.564211133346228,4.085984998388874,Medium,Poor
1307,6.995633119268182,5.170116211120151,Medium,Average
1308,6.5111135226652355,6.042505795809172,Low,Good
1309,7.422867338523865,6.39927829986983,Medium,Average
1310,6.529215867089303,3.784644302603815,High,Good
1311,8.16078643645885,4.341172405866286,Medium,Good
1312,7.613579307470225,3.751241222085716,High,Poor
1313,6.862920116409306,6.686327886365802,Low,Average
1314,7.373194357314512,4.476315653979689,Medium,Good
1315,7.115908763044288,3.4751219632242343,Medium,Good
1316,6.415858630550133,4.857945950935271,Medium,Average
1317,7.144372751059519,2.866706419190703,Low,Average
1318,7.292665493978458,4.9103229990287955,High,Good
1319,7.947551678853301,4.022445379654721,Medium,Good
1320,6.08811221962092,5.806174345643695,Medium,Good
1321,6.8496593030218005,4.9022662585665415,Medium,Average
1322,5.681521428138513,5.035540195425525,Medium,Average
1323,6.719641886301634,6.64091150634307,Medium,Average
1324,8.315818877698032,2.2660314786101927,Low,Good
1325,6.031656331310165,4.403207756553745,High,Poor
1326,6.250719937885727,4.290011604640844,Medium,Average
1327,5.66727470924929,6.597176833876208,Low,Average
1328,7.508079412768157,6.687012207934147,High,Good
1329,7.610628162523591,4.888888544890443,Medium,Good
1330,7.360591534336521,2.3412240793678025,Medium,Good
1331,7.383362683915244,6.168403843121478,Medium,Good
1332,6.426516867380472,3.5484561309240092,Low,Average
1333,6.809420071692025,4.285072806423768,Medium,Average
1334,7.361363234213431,3.8611260177006153,Medium,Average
1335,6.7856665944499035,9.052168955788547,Medium,Average
1336,5.06085748155555,6.089288012536523,Medium,Average
1337,5.381795992828943,7.440889706089639,High,Average
1338,5.240016454888284,4.725178764299159,Low,Average
1339,9.855274138137741,4.637199762590778,Medium,Good
1340,6.874560304909435,3.417372003622401,Medium,Good
1341,6.743467757111155,5.189700471105734,Medium,Good
1342,7.422600138019012,1.6608201800899653,Medium,Good
1343,6.788246262631661,7.092465018751032,Medium,Good
1344,8.006513000385624,5.006373029918468,Medium,Average
1345,9.312058933038404,5.3016262711146895,Low,Average
1346,7.481665505164996,7.634613871201283,Medium,Good
1347,7.697303290644977,6.08988179354496,Medium,Average
1348,7.029664340771378,5.839763818069148,Low,Good
1349,8.82020454066127,4.378205683122963,Medium,Average
1350,8.997115982061523,7.0191281417283085,Low,Average
1351,7.049328336318068,4.041203147911798,Medium,Average
1352,8.46321134286051,4.827332928788185,Medium,Good
1353,5.838184208076322,4.867817364487668,Medium,Average
1354,5.923951292204046,6.685140702327915,Low,Average
1355,6.168988824819211,4.7852035760763805,High,Average
1356,6.905374647810525,5.645164035615313,High,Good
1357,6.026459183874303,6.321502291096197,Medium,Good
1358,6.706559823921237,5.8224964750511665,Medium,Good
1359,5.982144511422999,7.197772008721733,Medium,Average
1360,6.941900257993114,5.467287680336551,Medium,Good
1361,6.549420613709184,5.687679619229632,Low,Average
1362,6.143861507584669,5.338691712842383,Medium,Average
1363,8.285834724294684,5.476882599541696,Medium,Average
1364,8.559958236322585,4.6490671126557235,High,Average
1365,6.276244808514292,5.765829786230887,Low,Average
1366,5.292540400785143,6.46137569997245,Medium,Poor
1367,6.540047933181484,3.6213884687819915,Low,Good
1368,5.641192205499438,4.490611302861697,High,Average
1369,7.512199616558455,2.769124291772661,Medium,Average
1370,5.272619118923254,4.585377264691879,Medium,Good
1371,8.794185377838527,4.554010825745967,Low,Poor
1372,7.808203278310085,5.432613211138413,Medium,Average
1373,7.629901887204244,6.01156470797311,High,Average
1374,7.427895270401553,5.383066261645603,Medium,Good
1375,6.397833713212274,5.396759083025527,Medium,Average
1376,9.91568489525694,4.872778906629359,Low,Average
1377,8.024850214642568,5.436614584102722,Medium,Average
1378,6.284470998281422,4.158565207894343,Medium,Good
1379,7.1196145199391045,3.02944713080746,Medium,Good
1380,6.808729300930792,5.25836943073541,Medium,Average
1381,6.727626147299966,6.572051927886348,High,Good
1382,8.358908759330715,5.2087550208264535,High,Good
1383,6.631793784560158,2.974368327943878,Low,Average
1384,7.078645444153599,2.5936940728824016,High,Average
1385,7.213605613508254,5.606072879625987,Medium,Average
1386,7.877930966125084,3.9667123643660887,Low,Good
1387,8.589175139917714,2.550107404729271,Medium,Average
1388,3.0399366661846545,4.676372618415462,High,Poor
1389,6.450851838577297,4.753134697302849,Medium,Average
1390,7.754136371258874,4.846095363385726,Medium,Average
1391,6.523203606302491,5.814448510580567,Low,Good
1392,7.452753921036898,5.24958186867755,Low,Average
1393,7.956043591139646,4.9382645232996225,Medium,Good
1394,8.455747225105892,3.141455322620168,Medium,Good
1395,8.463054886891488,5.7926200369655385,Low,Poor
1396,7.580914903519715,5.46042397053024,Medium,Average
1397,7.425839624099196,4.760368641058632,Medium,Average
1398,7.5428949474449585,5.218501272586158,Medium,Average
1399,7.394491728564762,4.70155636961708,High,Good
1400,7.0911885999358875,3.751711478948631,Medium,Average
1401,5.6725783494699975,2.998724829221982,Medium,Average
1402,7.328850667089344,5.381679953682713,Medium,Good
1403,6.372387713696739,2.3852633559576164,Medium,Average
1404,7.385007370678031,5.6361178859208065,Medium,Good
1405,9.02065343020964,3.07452166587886,Low,Good
1406,7.835204978860043,4.957715132875868,Medium,Average
1407,8.030546548634579,5.6314526235980065,Medium,Good
1408,9.16745640117057,5.053665334680408,High,Good
1409,6.496891301888386,2.7169995296420013,Medium,Poor
1410,5.654287881595558,4.403714197014113,High,Good
1411,5.757782894941497,4.54340002748988,Low,Average
1412,10.089932078465147,4.329277846110261,Medium,Good
1413,6.676841889972356,2.591728886682003,Low,Average
1414,7.927723254243277,4.722628931346509,High,Average
1415,7.854843812194931,4.774417965325366,Medium,Good
1416,7.704496766971712,5.523600564014832,Low,Average
1417,8.200642186713054,4.169266885762957,High,Good
1418,7.7796342850974085,4.573875348404927,High,Average
1419,6.106408898011513,6.410092572883251,High,Average
1420,6.8992829713315045,5.012749082117405,Medium,Good
1421,8.200200282548764,5.326584229306249,Medium,Average
1422,7.746048843300411,6.764489697561173,High,Good
1423,6.803734702932102,7.913264622611662,High,Poor
1424,5.213562619444113,4.88337026965236,Low,Good
1425,7.153980462912268,7.073897087658079,Medium,Good
1426,5.44003315597241,4.062281870436388,High,Good
1427,4.148783230177136,6.652621318273724,Medium,Poor
1428,8.378065127096505,4.493575820589962,Medium,Good
1429,6.863868200717122,4.440500977391892,Medium,Average
1430,8.608045811226912,5.363087343817227,Low,Average
1431,9.027311199539216,4.643295720123109,Medium,Good
1432,7.3300704693344,3.3833593522859937,High,Average
1433,6.939701282596133,2.7932469996034786,Low,Poor
1434,8.22851782844078,5.618115723486797,Medium,Good
1435,7.937152772079374,4.593655299005903,High,Average
1436,7.54812085828316,3.0682853412832265,Low,Average
1437,5.653743243315516,4.601170758827483,Medium,Average
1438,7.334424988375743,7.967829930227274,Medium,Average
1439,7.782280199801383,3.999126617320779,Low,Good
1440,8.784778610853262,5.792654220937335,Medium,Poor
1441,10.35900704350562,4.745966589997044,Medium,Good
1442,7.105924744792891,4.854052518801619,Medium,Average
1443,6.581963634867431,5.470601962733767,High,Average
1444,6.447071868838197,5.569047421699063,High,Good
1445,6.590610255479424,2.349364553160221,Low,Good
1446,7.521740606600775,4.947840803233977,Medium,Average
1447,5.488427506586684,5.920214419820034,Medium,Good
1448,4.248601896177183,5.421119106326703,Medium,Good
1449,9.68264604421396,6.045548431250381,Low,Average
1450,7.346373691603297,6.758304236815426,Medium,Good
1451,9.96052326454701,5.878231270771212,High,Average
1452,4.087302526828974,7.159397333839806,Medium,Average
1453,7.4203287378367815,4.792785456105767,High,Good
1454,6.345626918345656,4.664464908114659,Medium,Average
1455,7.189975268668644,8.140855648237926,Medium,Average
1456,8.052779924190173,2.7053469678400868,Medium,Average
1457,7.040045599574064,4.191935096807511,Medium,Good
1458,6.937401253338798,3.869349729992828,Low,Average
1459,6.265387470714719,3.762666235173232,Medium,Good
1460,6.955630700190154,5.5582574772371665,Medium,Good
1461,7.121664883967884,4.106423790707726,Low,Average
1462,6.446777181031916,7.25311851200923,Medium,Good
1463,5.09756852300646,5.309440753404857,High,Good
1464,7.813949210330499,4.5425741411002525,Low,Good
1465,8.477353900154265,4.521787256237617,Medium,Average
1466,7.65721239292076,5.217495584380152,Medium,Good
1467,6.486745210953634,7.778257528321638,Medium,Poor
1468,7.945035152068538,6.478311152279511,Low,Good
1469,7.208305286559885,3.9191666698108922,Medium,Average
1470,7.268598165925344,5.9346938629735355,Medium,Good
1471,7.706252645724757,5.0435535719317235,High,Good
1472,7.485629664870311,4.761036536573785,High,Good
1473,4.836559864271943,5.281715499494881,Medium,Average
1474,7.794827208614722,1.0060587312313665,Medium,Poor
1475,8.35865847369416,4.102027422440942,Medium,Average
1476,10.023670577703381,4.951346405520692,Medium,Good
1477,6.318150238775036,6.815979056437055,Low,Good
1478,6.288244765910917,4.304998247686147,High,Average
1479,5.990681052139651,5.026300808308768,Medium,Average
1480,7.357308510634408,6.3644813779910585,Medium,Good
1481,6.5219207562670265,6.448040352073853,Low,Good
1482,6.941761535371773,3.708239698840549,High,Average
1483,6.8044120822361425,5.892323600143768,Medium,Poor
1484,8.674993478457633,6.310974346287667,Low,Good
1485,5.530678273928567,8.298420235998478,Medium,Average
1486,7.141999312466114,6.019897622731953,Medium,Good
1487,7.016817408702465,4.883883538128366,Medium,Good
1488,6.712788316620876,4.201683578923225,High,Good
1489,8.252739519582313,8.163932372940279,Medium,Average
1490,6.192128302974999,4.799306252667553,Medium,Average
1491,7.439388106682921,5.256114384293239,Medium,Average
1492,8.112063899091561,3.950883019350055,Medium,Average
1493,7.975635824951693,5.022078688316468,Medium,Good
1494,8.37981921655464,4.683574186484501,Low,Average
1495,9.091823899343387,5.907840654851839,Medium,Good
1496,6.839095885501498,7.433427627691607,Medium,Good
1497,6.568161811894715,7.104804336922161,High,Average
1498,7.2444350567421205,2.2944647256699398,Low,Average
1499,8.734323589721988,8.3767075135804,Medium,Average
1500,5.810530198765923,3.4030404739902083,Low,Average
1501,8.419783486379872,5.544427609855955,Medium,Good
1502,5.521752372920874,3.7407979376854428,Medium,Average
1503,7.733080922505482,4.169563219727792,High,Good
1504,6.887540434976874,3.8127782268683923,High,Average
1505,4.670309300842347,4.921029122098261,Medium,Good
1506,8.019867792059244,5.0416225263286405,Medium,Good
1507,5.899315138164057,6.2246243217344635,High,Good
1508,6.328242702675972,7.202140993350059,Low,Good
1509,8.335593647121351,3.2788572524210027,Medium,Average
1510,8.100125775335888,5.740887089370892,High,Average
1511,7.043240917590444,5.304820607100515,High,Average
1512,7.412796473214864,4.407095905142828,Medium,Average
1513,7.846693985036532,5.353836676972217,High,Good
1514,8.886347570764409,6.26160065185841,Low,Poor
1515,6.626084668213697,4.195614691524813,Medium,Average
1516,4.876203324179928,6.260348403392129,Medium,Poor
1517,4.4771029543760505,4.540092043210094,Medium,Good
1518,4.543889467282071,3.090946266029784,High,Good
1519,7.047013201235794,5.024240484329281,Low,Good
1520,8.608723348624544,4.713347346175593,High,Good
1521,8.404777299281651,4.946111350144909,Medium,Average
1522,7.203146555252212,3.618587272313544,Medium,Average
1523,5.792089189391907,1.0,Medium,Average
1524,6.779319581678495,6.097140475755426,High,Average
1525,6.396863603482896,6.537583439586763,Medium,Average
1526,7.524316988333141,4.103520358786728,High,Good
1527,5.6992630676173555,4.218996070240208,Low,Average
1528,5.505549421529296,4.39721012006424,Medium,Average
1529,5.794385696504031,5.140924420372944,Medium,Good
1530,9.095496839889615,2.7527295249907766,Medium,Average
1531,4.737463151458575,5.084472975797962,Medium,Good
1532,6.4291125132452045,4.7807134390687045,High,Good
1533,6.816781489787841,6.34007011031829,Medium,Good
1534,8.703608301235647,2.765684026555169,Medium,Poor
1535,5.8842383318344345,6.214246570384776,Low,Average
1536,6.830633295310249,7.3670235417569065,High,Average
1537,8.160722858444913,6.160865469175791,High,Good
1538,6.426291815604187,4.891874211989113,Medium,Poor
1539,8.031570610659344,7.574248811674369,High,Average
1540,6.313203771290566,7.825367549483671,Medium,Good
1541,7.804371190703122,4.9539693870887955,Medium,Average
1542,5.761292321324461,6.012790951498461,High,Good
1543,7.487519274595979,4.323470451573745,High,Good
1544,6.909625522480321,7.444868245884624,Medium,Good
1545,7.328359382891105,3.957587248649844,Low,Average
1546,6.05042320868886,3.8491692406123565,Medium,Good
1547,7.572873784719231,5.795257571287167,Medium,Average
1548,4.822454525190761,3.829363362972066,Medium,Average
1549,6.516168551457373,4.577892176149516,Medium,Average
1550,5.939618366861871,6.409504773759897,Medium,Average
1551,7.761164365881456,2.698787701125105,Medium,Average
1552,5.989282058860857,4.747862032558686,Medium,Average
1553,6.355267329799133,8.29012015674934,Medium,Average
1554,5.985067338345012,2.411366453360762,Medium,Average
1555,7.500862410896284,5.879263560587474,Medium,Good
1556,7.168214411838179,2.5655830110919804,Medium,Good
1557,7.84132361585037,5.460130288531601,Medium,Average
1558,5.827609930235708,4.243627724720597,Medium,Average
1559,5.290805120084494,1.0,Medium,Average
1560,8.546378365323763,1.0,Medium,Average
1561,5.974686837088301,7.525832689835952,Medium,Good
1562,8.836104874889196,4.976654101847665,High,Good
1563,6.2961341057537465,5.210011570914215,High,Good
1564,5.2724774109649655,5.5544942313753225,Medium,Good
1565,7.920291511689438,8.60187349953475,Low,Average
1566,5.188333880099286,5.621335033710207,High,Good
1567,7.301077317540297,4.2893934143669314,Medium,Average
1568,7.146682101125711,4.273872365304014,Medium,Good
1569,6.751534550229105,3.9982732202213067,High,Average
1570,4.718492269087158,3.646455610146657,Low,Poor
1571,7.194644646067241,6.02502357458949,Medium,Good
1572,10.195236340721783,5.309910438520275,Medium,Average
1573,5.3977565727455055,6.910629077025487,Medium,Good
1574,6.975837128946771,4.470183624932902,Medium,Average
1575,6.230567555819617,7.417225278160646,Low,Average
1576,4.344795031273248,6.005687687708475,Medium,Good
1577,6.520903990633698,5.242195492966692,Medium,Average
1578,8.702177369882326,7.861134376066715,Medium,Good
1579,7.940012091601812,5.817925971747419,High,Good
1580,7.154809302735037,2.477294057222847,Medium,Average
1581,5.007432500484226,7.727887843167439,Low,Average
1582,7.910223068277386,3.471774211715786,High,Good
1583,8.012798629478885,6.849788276306045,Low,Good
1584,8.768850468084219,5.358032134120636,Medium,Poor
1585,7.16842260108877,5.0607675319172,Medium,Good
1586,3.9050490445601604,4.759219298844001,Medium,Good
1587,7.402374166522318,4.215391041137743,Low,Average
1588,6.978146230050871,4.56002730002562,High,Good
1589,7.354510467692304,2.9730042839317465,Medium,Good
1590,4.781974219810209,2.431499200382997,Low,Average
1591,7.550381783655583,4.086331870768092,High,Good
1592,8.14779571957618,2.6956557862131603,Medium,Good
1593,7.5910644309057735,7.925105463460077,Medium,Good
1594,6.035501263624656,3.6443274683887688,Low,Good
1595,5.315134088855267,6.180045426081133,Medium,Average
1596,7.437465589519855,3.3039520448036064,Medium,Good
1597,6.960168987791748,1.8774851765614038,Low,Good
1598,6.697379086001689,2.7747198795668697,Medium,Average
1599,5.634879489573317,7.105019834624947,Medium,Average
1600,7.535094878222214,5.965129804477659,High,Good
1601,8.487884151821888,5.043306909513521,Medium,Average
1602,3.6931029926447274,3.5504073047436715,Medium,Good
1603,6.2143829519307765,4.322829048826908,Medium,Average
1604,6.365826391523451,3.201232584202355,High,Average
1605,7.29157728345814,5.591180509959667,Medium,Good
1606,6.640261713085955,6.031059689597013,Medium,Poor
1607,6.372503107023472,2.4972474600391728,Medium,Good
1608,7.452092267882579,7.0659657923513155,High,Average
1609,7.087512654925315,7.312088163145933,Medium,Average
1610,6.282236249978192,4.6550325972910604,Medium,Good
1611,8.70841731761192,5.403185932922185,Low,Average
1612,5.807897328963425,7.453991899805559,Medium,Average
1613,7.565982748422228,3.715481395065658,Medium,Average
1614,9.501161297259662,6.0217345213964535,High,Average
1615,7.640434950091594,4.742995967952406,Low,Average
1616,8.323091323076198,5.938715359191338,Medium,Average
1617,7.7715632630354,6.550569958022185,Medium,Average
1618,6.005214591894911,5.095900637397365,Medium,Poor
1619,6.4318158724510175,5.100826519600273,Medium,Average
1620,7.549545821721761,6.49653165242256,Medium,Average
1621,6.916713208010586,4.748209010017877,Medium,Average
1622,8.569958379679338,5.3220629890338405,Medium,Average
1623,8.33256637002187,6.141961500191618,High,Good
1624,8.48961968478631,7.144582840227271,Medium,Poor
1625,7.152024116816037,6.7441780720244,Medium,Average
1626,8.889498511254024,5.045243883114044,Medium,Good
1627,6.864191267535064,6.085069141451768,Medium,Average
1628,7.076271792135567,4.689921904125366,Medium,Average
1629,5.957010427115614,5.125169431000357,Medium,Poor
1630,7.873127813399624,2.0900096276304816,High,Average
1631,8.64038983057378,5.011657871346858,Medium,Average
1632,8.556449784512594,5.534571001786342,Low,Good
1633,7.068955892175794,3.959803887513857,Medium,Average
1634,7.733834534691189,6.163570192702006,Low,Good
1635,6.889128000327591,1.9974612524957873,High,Good
1636,7.980253805629291,6.491164336875388,Medium,Average
1637,7.509620143563664,6.0684281696207645,Medium,Good
1638,7.8924075352902285,7.412833686114523,Low,Good
1639,8.286355241432114,6.938983372347969,Medium,Good
1640,8.413753786318338,4.557059413563211,Medium,Good
1641,9.440771964365908,3.9152369740541384,Medium,Good
1642,8.010361527973448,5.34330721607982,Medium,Poor
1643,6.067518777558534,2.571562162714133,Medium,Good
1644,7.319039133567398,8.23702377249742,Low,Average
1645,4.540274826302031,3.6500414950802753,High,Average
1646,6.4952418366236575,6.635966516656054,Medium,Average
1647,9.243871103568132,4.649268229553271,Medium,Good
1648,5.852144301393266,6.503679261718974,Medium,Average
1649,6.412787319866021,6.754701436000227,Medium,Average
1650,5.022674384260988,3.2966511539680483,Medium,Average
1651,6.522123240368137,6.601559047338677,Medium,Good
1652,8.276007602419584,3.2864439582248655,High,Good
1653,6.558815209668398,6.926078813197008,Medium,Poor
1654,6.01007387647954,7.896304290079284,High,Average
1655,7.262334911789147,5.449750470388803,Medium,Good
1656,6.364358090440816,5.492858370048371,Medium,Average
1657,5.28581063138852,2.8993657044774035,Low,Poor
1658,8.271827283434567,4.9323756560083964,Medium,Average
1659,6.51731145428809,4.597760321412523,Low,Average
1660,7.33444268225143,3.861717309454371,Medium,Good
1661,8.74147455594488,5.590107809931663,Low,Good
1662,6.836385028582011,6.295992192349699,Medium,Average
1663,5.377136792541109,6.4808177944326575,Medium,Poor
1664,7.228157015710545,5.609042713691871,Medium,Average
1665,6.266482875853054,4.759808903469679,Medium,Average
1666,5.91790245881279,7.544503750852889,High,Average
1667,7.892481249400047,6.398982408944006,Medium,Average
1668,7.139625847754394,4.064715379746127,Low,Average
1669,8.015113291312373,4.113844898542496,High,Good
1670,8.799207911845901,4.968991652010008,Low,Average
1671,6.7330021305443974,5.4667989676602655,Low,Average
1672,6.79005421429353,6.342550112317802,Low,Poor
1673,5.639844880296861,3.0347127833779126,Medium,Good
1674,3.9102056714612416,5.956594737882828,Medium,Good
1675,9.225002720603552,2.5440365071783906,Medium,Poor
1676,8.333644407552802,4.378716804132725,Medium,Good
1677,5.650629420110558,8.774239928076243,Medium,Average
1678,5.531844554071391,3.1621334237074876,Medium,Good
1679,4.694986438760628,3.5395106711079816,Medium,Average
1680,5.128580040229399,4.33014180872614,High,Average
1681,5.8780823507938535,5.215212471191122,Low,Good
1682,8.619411968164375,5.296813180138789,Low,Average
1683,8.139088227108585,3.2444454611532105,Low,Average
1684,8.961568975515888,1.1694623040047754,Medium,Good
1685,6.902922518465328,5.794535270529304,Low,Average
1686,8.280301086877094,6.052822188181729,Medium,Good
1687,5.278291827048195,3.769931813573427,Medium,Good
1688,5.5358010976302285,8.216318008767935,Medium,Good
1689,6.015712415203951,5.82752224588639,Medium,Average
1690,6.454980307460181,5.692947619029312,Medium,Average
1691,7.503788869616831,4.2702870255874865,Medium,Good
1692,6.874867503784261,4.11590895936993,Medium,Average
1693,4.926165484128597,4.356606178693685,Medium,Good
1694,7.240617734739513,5.801515709362891,High,Good
1695,6.940466584807843,6.2724918501310984,Medium,Good
